,URL,ID,Name,Company code,Marketcap,Share price,Earnings,Revenue,Shares,Employees,Category,Hash
1592,https://companiesmarketcap.com/sangamo-therapeutics/marketcap/,1223.0,Sangamo Therapeutics,SGMO,$0.59 B,$3.64,-$0.19 B,$0.11 B,,431.0,Manufacturing,2771886960464485094
1593,https://companiesmarketcap.com/truecar/marketcap/,1226.0,TrueCar,TRUE,$0.27 B,$3.07,-$57.79 M,$0.17 B,,428.0,Electronics,-4280093456798597290
1594,https://companiesmarketcap.com/truecar/marketcap/,1226.0,TrueCar,TRUE,$0.27 B,$3.07,-$57.79 M,$0.17 B,,428.0,Manufacturing,2771886960464485094
1595,https://companiesmarketcap.com/axogen/marketcap/,1227.0,Axogen,AXGN,$0.44 B,$10.62,-$28.82 M,$0.13 B,,428.0,Banks,-3731527361154377479
1596,https://companiesmarketcap.com/axogen/marketcap/,1227.0,Axogen,AXGN,$0.44 B,$10.62,-$28.82 M,$0.13 B,,428.0,Financialservices,3247786743286756867
1597,https://companiesmarketcap.com/iteris/marketcap/,1228.0,Iteris,ITI,$0.14 B,$3.49,-$17.22 M,$0.13 B,,428.0,Software,6273975210915946900
1598,https://companiesmarketcap.com/iteris/marketcap/,1228.0,Iteris,ITI,$0.14 B,$3.49,-$17.22 M,$0.13 B,,428.0,Tech,5392941245537608590
1599,https://companiesmarketcap.com/iteris/marketcap/,1228.0,Iteris,ITI,$0.14 B,$3.49,-$17.22 M,$0.13 B,,428.0,Education,-2647921079241484351
1600,https://companiesmarketcap.com/usertesting/marketcap/,1229.0,UserTesting,USER,$1.08 B,$7.50,-$63.86 M,$0.18 B,,426.0,Food,4721068128442604370
1601,https://companiesmarketcap.com/turning-point-brands/marketcap/,1231.0,Turning Point Brands,TPB,$0.38 B,$21.98,$70.36 M,$0.41 B,,426.0,Food,4721068128442604370
1602,https://companiesmarketcap.com/volta/marketcap/,1232.0,Volta,VLTA,$0.11 B,$0.67,-$0.28 B,$50.22 M,,421.0,Tech,5392941245537608590
1603,https://companiesmarketcap.com/volta/marketcap/,1232.0,Volta,VLTA,$0.11 B,$0.67,-$0.28 B,$50.22 M,,421.0,Software,6273975210915946900
1604,https://companiesmarketcap.com/great-lakes-dredge-dock/marketcap/,1233.0,Great Lakes Dredge & Dock Corp.,GLDD,$0.42 B,$6.40,$42.66 M,$0.71 B,,421.0,Semiconductors,590283686970277566
1605,https://companiesmarketcap.com/great-lakes-dredge-dock/marketcap/,1233.0,Great Lakes Dredge & Dock Corp.,GLDD,$0.42 B,$6.40,$42.66 M,$0.71 B,,421.0,Tech,5392941245537608590
1606,https://companiesmarketcap.com/spi-energy/marketcap/,1234.0,SPI Energy,SPI,$40.18 M,$1.34,-$28.91 M,$0.17 B,,419.0,Financialservices,3247786743286756867
1607,https://companiesmarketcap.com/aspen-aerogels/marketcap/,1235.0,Aspen Aerogels,ASPN,$0.78 B,$11.88,-$89.49 M,$0.15 B,,418.0,Internet,-848597773130649638
1608,https://companiesmarketcap.com/aspen-aerogels/marketcap/,1235.0,Aspen Aerogels,ASPN,$0.78 B,$11.88,-$89.49 M,$0.15 B,,418.0,Tech,5392941245537608590
1609,https://companiesmarketcap.com/aspen-aerogels/marketcap/,1235.0,Aspen Aerogels,ASPN,$0.78 B,$11.88,-$89.49 M,$0.15 B,,418.0,ITsecurity,2028367090288460929
1610,https://companiesmarketcap.com/aspen-aerogels/marketcap/,1235.0,Aspen Aerogels,ASPN,$0.78 B,$11.88,-$89.49 M,$0.15 B,,418.0,Software,6273975210915946900
1611,https://companiesmarketcap.com/therapeuticsmd/marketcap/,1236.0,TherapeuticsMD,TXMD,$51.12 M,$5.40,-$8.38 M,$87.48 M,,416.0,Software,6273975210915946900
1612,https://companiesmarketcap.com/therapeuticsmd/marketcap/,1236.0,TherapeuticsMD,TXMD,$51.12 M,$5.40,-$8.38 M,$87.48 M,,416.0,Tech,5392941245537608590
1613,https://companiesmarketcap.com/alto-ingredients/marketcap/,1238.0,Alto Ingredients,ALTO,$0.24 B,$3.23,$30.17 M,$1.39 B,,415.0,Entertainment,6852268802481802111
1614,https://companiesmarketcap.com/mirati-therapeutics/marketcap/,1240.0,Mirati Therapeutics,MRTX,$2.48 B,$43.09,-$0.75 B,$11.8 M,,413.0,Realestate,5170806780538916196
1615,https://companiesmarketcap.com/mirati-therapeutics/marketcap/,1240.0,Mirati Therapeutics,MRTX,$2.48 B,$43.09,-$0.75 B,$11.8 M,,413.0,Investment,-3683647381629899485
1616,https://companiesmarketcap.com/mirati-therapeutics/marketcap/,1240.0,Mirati Therapeutics,MRTX,$2.48 B,$43.09,-$0.75 B,$11.8 M,,413.0,REITs,-5778598063774395952
1617,https://companiesmarketcap.com/orrstown-financial/marketcap/,1242.0,Orrstown Financial Services,ORRF,$0.25 B,$24.24,$23.22 M,$0.12 B,,412.0,Electronics,-4280093456798597290
1618,https://companiesmarketcap.com/orrstown-financial/marketcap/,1242.0,Orrstown Financial Services,ORRF,$0.25 B,$24.24,$23.22 M,$0.12 B,,412.0,Tech,5392941245537608590
1619,https://companiesmarketcap.com/orrstown-financial/marketcap/,1242.0,Orrstown Financial Services,ORRF,$0.25 B,$24.24,$23.22 M,$0.12 B,,412.0,TechHardware,-5791872359498690370
1620,https://companiesmarketcap.com/universal-display-corporation/marketcap/,1244.0,Universal Display Corporation,OLED,$6.07 B,$128.58,$0.24 B,$0.59 B,47.396.495,409.0,Pulpandpaper,-6437840659131807937
1621,https://companiesmarketcap.com/pdf-solutions/marketcap/,1246.0,PDF Solutions,PDFS,$1.14 B,$30.59,-$5.99 M,$0.13 B,,407.0,Clothing,-4012403625881737752
1622,https://companiesmarketcap.com/hallmark-financial-services/marketcap/,1247.0,Hallmark Financial Services,HALL,$12.22 M,$6.73,-$89.64 M,$0.29 B,,406.0,Clothing,-4012403625881737752
1623,https://companiesmarketcap.com/hallmark-financial-services/marketcap/,1247.0,Hallmark Financial Services,HALL,$12.22 M,$6.73,-$89.64 M,$0.29 B,,406.0,Retail,2932210656109287952
1624,https://companiesmarketcap.com/american-software/marketcap/,1248.0,American Software,AMSWA,$0.50 B,$14.86,$13.3 M,$0.12 B,,406.0,Pharmaceuticals,5380718181721596073
1625,https://companiesmarketcap.com/corporate-office-properties-trust/marketcap/,1250.0,Corporate Office Properties Trust,OFC,$6.29 B,$27.99,$0.10 B,$0.72 B,112.093.000,405.0,DiagnosticsandTesting,8004627630865990902
1626,https://companiesmarketcap.com/corporate-office-properties-trust/marketcap/,1250.0,Corporate Office Properties Trust,OFC,$6.29 B,$27.99,$0.10 B,$0.72 B,112.093.000,405.0,Healthcare,1473658128705581606
1627,https://companiesmarketcap.com/recursion-pharmaceuticals/marketcap/,1251.0,Recursion Pharmaceuticals,RXRX,$1.64 B,$8.70,-$0.25 B,$28.5 M,,400.0,DiagnosticsandTesting,8004627630865990902
1628,https://companiesmarketcap.com/recursion-pharmaceuticals/marketcap/,1251.0,Recursion Pharmaceuticals,RXRX,$1.64 B,$8.70,-$0.25 B,$28.5 M,,400.0,Genomics,3498623662508482428
1629,https://companiesmarketcap.com/recursion-pharmaceuticals/marketcap/,1251.0,Recursion Pharmaceuticals,RXRX,$1.64 B,$8.70,-$0.25 B,$28.5 M,,400.0,Biotech,-6437318974046106094
1630,https://companiesmarketcap.com/cbl-properties/marketcap/,1252.0,CBL Properties,CBL,$0.84 B,$26.50,$56.66 M,$0.56 B,,400.0,Education,-2647921079241484351
1631,https://companiesmarketcap.com/cbl-properties/marketcap/,1252.0,CBL Properties,CBL,$0.84 B,$26.50,$56.66 M,$0.56 B,,400.0,Retail,2932210656109287952
1632,https://companiesmarketcap.com/bg-staffing/marketcap/,1254.0,BG Staffing,BGSF,$0.16 B,$15.82,$16.3 M,$0.23 B,,400.0,Transportation,-2725400413481745490
1633,https://companiesmarketcap.com/hims-hers-health/marketcap/,1255.0,Hims & Hers Health,HIMS,$1.56 B,$7.53,-$85.93 M,$0.44 B,,398.0,Tech,5392941245537608590
1634,https://companiesmarketcap.com/hims-hers-health/marketcap/,1255.0,Hims & Hers Health,HIMS,$1.56 B,$7.53,-$85.93 M,$0.44 B,,398.0,Electronics,-4280093456798597290
1635,https://companiesmarketcap.com/hims-hers-health/marketcap/,1255.0,Hims & Hers Health,HIMS,$1.56 B,$7.53,-$85.93 M,$0.44 B,,398.0,Networkinghardware,-4800082983762754847
1636,https://companiesmarketcap.com/hims-hers-health/marketcap/,1255.0,Hims & Hers Health,HIMS,$1.56 B,$7.53,-$85.93 M,$0.44 B,,398.0,TechHardware,-5791872359498690370
1637,https://companiesmarketcap.com/innovid/marketcap/,1257.0,Innovid,CTV,$0.26 B,$1.95,-$21.56 M,$0.11 B,,396.0,Fertilizercompanies,3820602402551651054
1638,https://companiesmarketcap.com/denali-therapeutics/marketcap/,1258.0,Denali Therapeutics,DNLI,$3.95 B,$29.09,-$0.32 B,$0.11 B,,395.0,Entertainment,6852268802481802111
1639,https://companiesmarketcap.com/galaxy-digital-holdings/marketcap/,1260.0,Galaxy Digital Holdings,7LX.F,$1.61 B,$4.24,-$0.66 B,-$0.59 B,,394.0,Education,-2647921079241484351
1640,https://companiesmarketcap.com/galaxy-digital-holdings/marketcap/,1260.0,Galaxy Digital Holdings,7LX.F,$1.61 B,$4.24,-$0.66 B,-$0.59 B,,394.0,Internet,-848597773130649638
1641,https://companiesmarketcap.com/galaxy-digital-holdings/marketcap/,1260.0,Galaxy Digital Holdings,7LX.F,$1.61 B,$4.24,-$0.66 B,-$0.59 B,,394.0,Tech,5392941245537608590
1642,https://companiesmarketcap.com/farmers-merchants-bancorp/marketcap/,1262.0,Farmers & Merchants Bancorp,FMAO,$0.37 B,$27.50,$41.26 M,$98.3 M,,392.0,Hotels,-4147010109171616253
1643,https://companiesmarketcap.com/farmers-merchants-bancorp/marketcap/,1262.0,Farmers & Merchants Bancorp,FMAO,$0.37 B,$27.50,$41.26 M,$98.3 M,,392.0,Entertainment,6852268802481802111
1644,https://companiesmarketcap.com/farmers-merchants-bancorp/marketcap/,1262.0,Farmers & Merchants Bancorp,FMAO,$0.37 B,$27.50,$41.26 M,$98.3 M,,392.0,Travel,458727220244788973
1645,https://companiesmarketcap.com/soundhound-ai/marketcap/,1263.0,SoundHound AI,SOUN,$0.23 B,$1.21,-$81.52 M,$22.48 M,,392.0,Aerospace,-4642465698626703435
1646,https://companiesmarketcap.com/agios-pharmaceuticals/marketcap/,1264.0,Agios Pharmaceuticals,AGIO,$1.63 B,$29.77,-$0.4 B,$9.93 M,,390.0,Biotech,-6437318974046106094
1647,https://companiesmarketcap.com/agios-pharmaceuticals/marketcap/,1264.0,Agios Pharmaceuticals,AGIO,$1.63 B,$29.77,-$0.4 B,$9.93 M,,390.0,Medicaldevices,-2500090628927350323
1648,https://companiesmarketcap.com/surmodics/marketcap/,1265.0,SurModics,SRDX,$0.51 B,$36.23,-$21.9 M,$99.95 M,,389.0,Clothing,-4012403625881737752
1649,https://companiesmarketcap.com/surmodics/marketcap/,1265.0,SurModics,SRDX,$0.51 B,$36.23,-$21.9 M,$99.95 M,,389.0,Retail,2932210656109287952
1650,https://companiesmarketcap.com/capstar-financial/marketcap/,1266.0,CapStar Financial,CSTR,$0.39 B,$18.13,$51.79 M,$0.12 B,,387.0,Construction,6530315917355802760
1651,https://companiesmarketcap.com/ooma/marketcap/,1269.0,Ooma,OOMA,$0.35 B,$14.13,-$5.39 M,$0.21 B,,383.0,Food,4721068128442604370
1652,https://companiesmarketcap.com/fuelcell-energy/marketcap/,1270.0,FuelCell Energy,FCEL,$1.31 B,$3.24,-$0.15 B,$0.13 B,,382.0,Clothing,-4012403625881737752
1653,https://companiesmarketcap.com/fuelcell-energy/marketcap/,1270.0,FuelCell Energy,FCEL,$1.31 B,$3.24,-$0.15 B,$0.13 B,,382.0,Retail,2932210656109287952
1654,https://companiesmarketcap.com/fuelcell-energy/marketcap/,1270.0,FuelCell Energy,FCEL,$1.31 B,$3.24,-$0.15 B,$0.13 B,,382.0,Internet,-848597773130649638
1655,https://companiesmarketcap.com/fuelcell-energy/marketcap/,1270.0,FuelCell Energy,FCEL,$1.31 B,$3.24,-$0.15 B,$0.13 B,,382.0,ECommerce,5458971525214020641
1656,https://companiesmarketcap.com/fuelcell-energy/marketcap/,1270.0,FuelCell Energy,FCEL,$1.31 B,$3.24,-$0.15 B,$0.13 B,,382.0,Tech,5392941245537608590
1657,https://companiesmarketcap.com/gencor-industries/marketcap/,1273.0,Gencor Industries,GENC,$0.15 B,$10.84,$4.16 M,$0.10 B,,380.0,Tech,5392941245537608590
1658,https://companiesmarketcap.com/gencor-industries/marketcap/,1273.0,Gencor Industries,GENC,$0.15 B,$10.84,$4.16 M,$0.10 B,,380.0,Software,6273975210915946900
1659,https://companiesmarketcap.com/gencor-industries/marketcap/,1273.0,Gencor Industries,GENC,$0.15 B,$10.84,$4.16 M,$0.10 B,,380.0,Construction,6530315917355802760
1660,https://companiesmarketcap.com/evans-bancorp/marketcap/,1276.0,Evans Bancorp,EVBN,$0.21 B,$39.34,$29.4 M,$92.91 M,,378.0,Banks,-3731527361154377479
1661,https://companiesmarketcap.com/evans-bancorp/marketcap/,1276.0,Evans Bancorp,EVBN,$0.21 B,$39.34,$29.4 M,$92.91 M,,378.0,Financialservices,3247786743286756867
1662,https://companiesmarketcap.com/evans-bancorp/marketcap/,1276.0,Evans Bancorp,EVBN,$0.21 B,$39.34,$29.4 M,$92.91 M,,378.0,Investment,-3683647381629899485
1663,https://companiesmarketcap.com/a-mark-precious-metals/marketcap/,1278.0,A-Mark Precious Metals,AMRK,$0.90 B,$38.79,$0.19 B,$8.04 B,,377.0,OnlineTravel,-6625258044840405860
1664,https://companiesmarketcap.com/a-mark-precious-metals/marketcap/,1278.0,A-Mark Precious Metals,AMRK,$0.90 B,$38.79,$0.19 B,$8.04 B,,377.0,Internet,-848597773130649638
1665,https://companiesmarketcap.com/aerie-pharmaceuticals/marketcap/,1280.0,Aerie Pharmaceuticals,AERI,$0.75 B,$15.25,-$23.25 M,$0.21 B,,376.0,OilGas,7683904390150838630
1666,https://companiesmarketcap.com/aerie-pharmaceuticals/marketcap/,1280.0,Aerie Pharmaceuticals,AERI,$0.75 B,$15.25,-$23.25 M,$0.21 B,,376.0,Energy,-2882595272621617431
1667,https://companiesmarketcap.com/amalgamated-financial/marketcap/,1281.0,Amalgamated Financial,AMAL,$0.71 B,$23.20,$97.43 M,$0.24 B,,375.0,Aerospace,-4642465698626703435
1668,https://companiesmarketcap.com/baycom-united-business-bank/marketcap/,1282.0,BayCom (United Business Bank),BCML,$0.25 B,$19.61,$33.47 M,$99.07 M,,375.0,Food,4721068128442604370
1669,https://companiesmarketcap.com/baycom-united-business-bank/marketcap/,1282.0,BayCom (United Business Bank),BCML,$0.25 B,$19.61,$33.47 M,$99.07 M,,375.0,Agriculture,-4833034140269920163
1670,https://companiesmarketcap.com/markforged/marketcap/,1283.0,Markforged,MKFG,$0.26 B,$1.38,-$11.32 M,$97.93 M,,374.0,Furniture,1511125769664533416
1671,https://companiesmarketcap.com/markforged/marketcap/,1283.0,Markforged,MKFG,$0.26 B,$1.38,-$11.32 M,$97.93 M,,374.0,Retail,2932210656109287952
1672,https://companiesmarketcap.com/smith-micro-software/marketcap/,1284.0,Smith Micro Software,SMSI,$0.16 B,$2.88,-$27.81 M,$51.78 M,,373.0,Realestate,5170806780538916196
1673,https://companiesmarketcap.com/smith-micro-software/marketcap/,1284.0,Smith Micro Software,SMSI,$0.16 B,$2.88,-$27.81 M,$51.78 M,,373.0,Investment,-3683647381629899485
1674,https://companiesmarketcap.com/regenxbio/marketcap/,1285.0,REGENXBIO,RGNX,$1.06 B,$24.55,$0.11 B,$0.48 B,,372.0,Banks,-3731527361154377479
1675,https://companiesmarketcap.com/regenxbio/marketcap/,1285.0,REGENXBIO,RGNX,$1.06 B,$24.55,$0.11 B,$0.48 B,,372.0,Financialservices,3247786743286756867
1676,https://companiesmarketcap.com/penseco-financial-services/marketcap/,1288.0,Penseco Financial Services,PFIS,$0.36 B,$51.56,$55.1 M,$0.10 B,,370.0,Realestate,5170806780538916196
1677,https://companiesmarketcap.com/penseco-financial-services/marketcap/,1288.0,Penseco Financial Services,PFIS,$0.36 B,$51.56,$55.1 M,$0.10 B,,370.0,Internet,-848597773130649638
1678,https://companiesmarketcap.com/arcus-biosciences/marketcap/,1290.0,Arcus Biosciences,RCUS,$1.47 B,$20.38,$82.64 M,$0.43 B,,366.0,Engineering,-4107645347768548595
1679,https://companiesmarketcap.com/arcus-biosciences/marketcap/,1290.0,Arcus Biosciences,RCUS,$1.47 B,$20.38,$82.64 M,$0.43 B,,366.0,Professionalservices,8712968451453521438
1680,https://companiesmarketcap.com/emcore-corporation/marketcap/,1291.0,EMCORE Corporation,EMKR,$45.12 M,$1.20,-$23.22 M,$0.12 B,,365.0,Entertainment,6852268802481802111
1681,https://companiesmarketcap.com/mp-materials/marketcap/,1293.0,MP Materials,MP,$5.24 B,$29.53,$0.35 B,$0.53 B,,365.0,Energy,-2882595272621617431
1682,https://companiesmarketcap.com/mp-materials/marketcap/,1293.0,MP Materials,MP,$5.24 B,$29.53,$0.35 B,$0.53 B,,365.0,OilGas,7683904390150838630
1683,https://companiesmarketcap.com/greenhill/marketcap/,1294.0,Greenhill,GHL,$0.22 B,$12.70,$17.18 M,$0.27 B,,364.0,Food,4721068128442604370
1684,https://companiesmarketcap.com/kinsale-capital/marketcap/,1295.0,Kinsale Capital Group,KNSL,$6.71 B,$291.00,$0.17 B,$0.75 B,22.813.000,364.0,Retail,2932210656109287952
1685,https://companiesmarketcap.com/kinsale-capital/marketcap/,1295.0,Kinsale Capital Group,KNSL,$6.71 B,$291.00,$0.17 B,$0.75 B,22.813.000,364.0,Clothing,-4012403625881737752
1686,https://companiesmarketcap.com/amnb/marketcap/,1296.0,American National Bank & Trust Company,AMNB,$0.39 B,$37.18,$47.89 M,$0.10 B,,363.0,Financialservices,3247786743286756867
1687,https://companiesmarketcap.com/amnb/marketcap/,1296.0,American National Bank & Trust Company,AMNB,$0.39 B,$37.18,$47.89 M,$0.10 B,,363.0,AssetManagement,3395336196960591160
1688,https://companiesmarketcap.com/amnb/marketcap/,1296.0,American National Bank & Trust Company,AMNB,$0.39 B,$37.18,$47.89 M,$0.10 B,,363.0,Insurance,-2611088800210967206
1689,https://companiesmarketcap.com/ammo/marketcap/,1298.0,AMMO,POWW,$0.27 B,$2.36,$17.99 M,$0.24 B,,359.0,Electronics,-4280093456798597290
1690,https://companiesmarketcap.com/ammo/marketcap/,1298.0,AMMO,POWW,$0.27 B,$2.36,$17.99 M,$0.24 B,,359.0,Tech,5392941245537608590
1691,https://companiesmarketcap.com/ammo/marketcap/,1298.0,AMMO,POWW,$0.27 B,$2.36,$17.99 M,$0.24 B,,359.0,TechHardware,-5791872359498690370
1692,https://companiesmarketcap.com/ammo/marketcap/,1298.0,AMMO,POWW,$0.27 B,$2.36,$17.99 M,$0.24 B,,359.0,Semiconductors,590283686970277566
1693,https://companiesmarketcap.com/biocryst-pharma/marketcap/,1299.0,BioCryst Pharmaceuticals,BCRX,$1.89 B,$10.16,-$0.19 B,$0.23 B,,358.0,Professionalservices,8712968451453521438
1694,https://companiesmarketcap.com/biocryst-pharma/marketcap/,1299.0,BioCryst Pharmaceuticals,BCRX,$1.89 B,$10.16,-$0.19 B,$0.23 B,,358.0,StaffingEmploymentServices,-7635784744819376551
1695,https://companiesmarketcap.com/american-virtual-cloud/marketcap/,1300.0,American Virtual Cloud,AVCT,$23.04 M,$0.71,-$86.89 M,-$49.64 M,,356.0,Software,6273975210915946900
1696,https://companiesmarketcap.com/american-virtual-cloud/marketcap/,1300.0,American Virtual Cloud,AVCT,$23.04 M,$0.71,-$86.89 M,-$49.64 M,,356.0,Tech,5392941245537608590
1697,https://companiesmarketcap.com/cohen-steers/marketcap/,1303.0,Cohen & Steers,CNS,$3.60 B,$73.93,$0.24 B,$0.60 B,,354.0,ECommerce,5458971525214020641
1698,https://companiesmarketcap.com/cohen-steers/marketcap/,1303.0,Cohen & Steers,CNS,$3.60 B,$73.93,$0.24 B,$0.60 B,,354.0,Internet,-848597773130649638
1699,https://companiesmarketcap.com/cohen-steers/marketcap/,1303.0,Cohen & Steers,CNS,$3.60 B,$73.93,$0.24 B,$0.60 B,,354.0,Tech,5392941245537608590
1700,https://companiesmarketcap.com/arlo-technologies/marketcap/,1304.0,Arlo Technologies,ARLO,$0.34 B,$3.93,-$41.06 M,$0.51 B,,354.0,Banks,-3731527361154377479
1701,https://companiesmarketcap.com/arlo-technologies/marketcap/,1304.0,Arlo Technologies,ARLO,$0.34 B,$3.93,-$41.06 M,$0.51 B,,354.0,Financialservices,3247786743286756867
1702,https://companiesmarketcap.com/silk-road-medical/marketcap/,1305.0,Silk Road Medical,SILK,$2.20 B,$57.79,-$53.09 M,$0.12 B,,352.0,Food,4721068128442604370
1703,https://companiesmarketcap.com/si-bone/marketcap/,1306.0,SI-BONE,SIBN,$0.55 B,$16.11,-$64.56 M,$99.68 M,,352.0,Medicaldevices,-2500090628927350323
1704,https://companiesmarketcap.com/red-river-bancshares/marketcap/,1312.0,Red River Bancshares,RRBI,$0.35 B,$49.79,$42.8 M,$0.10 B,,348.0,Pharmaceuticals,5380718181721596073
1705,https://companiesmarketcap.com/red-river-bancshares/marketcap/,1312.0,Red River Bancshares,RRBI,$0.35 B,$49.79,$42.8 M,$0.10 B,,348.0,Biotech,-6437318974046106094
1706,https://companiesmarketcap.com/middlesex-water-company/marketcap/,1313.0,Middlesex Water Company,MSEX,$1.44 B,$81.81,$52.53 M,$0.15 B,,347.0,DiagnosticsandTesting,8004627630865990902
1707,https://companiesmarketcap.com/middlesex-water-company/marketcap/,1313.0,Middlesex Water Company,MSEX,$1.44 B,$81.81,$52.53 M,$0.15 B,,347.0,Genomics,3498623662508482428
1708,https://companiesmarketcap.com/reata-pharmaceuticals/marketcap/,1314.0,Reata Pharmaceuticals,RETA,$1.39 B,$38.18,-$0.27 B,$3.14 M,,346.0,Tech,5392941245537608590
1709,https://companiesmarketcap.com/reata-pharmaceuticals/marketcap/,1314.0,Reata Pharmaceuticals,RETA,$1.39 B,$38.18,-$0.27 B,$3.14 M,,346.0,Software,6273975210915946900
1710,https://companiesmarketcap.com/allogene-therapeutics/marketcap/,1316.0,Allogene Therapeutics,ALLO,$1.01 B,$7.06,-$0.32 B,$0.24 M,,344.0,3DPrinting,268182807649512788
1711,https://companiesmarketcap.com/allogene-therapeutics/marketcap/,1316.0,Allogene Therapeutics,ALLO,$1.01 B,$7.06,-$0.32 B,$0.24 M,,344.0,Tech,5392941245537608590
1712,https://companiesmarketcap.com/cemtrex/marketcap/,1317.0,Cemtrex,CETX,$5.08 M,$0.18,-$9.61 M,$50.27 M,,344.0,Healthcare,1473658128705581606
1713,https://companiesmarketcap.com/paragon28/marketcap/,1318.0,Paragon 28,FNA,$1.53 B,$19.92,-$30.75 M,$0.17 B,,343.0,Gambling,-2553870588303058339
1714,https://companiesmarketcap.com/paragon28/marketcap/,1318.0,Paragon 28,FNA,$1.53 B,$19.92,-$30.75 M,$0.17 B,,343.0,Entertainment,6852268802481802111
1715,https://companiesmarketcap.com/fednat-holding-company/marketcap/,1319.0,FedNat Holding Company,FNHC,$0 M,$0.0002000,-$0.13 B,$0.23 B,,341.0,Telecommunicationsequipment,-8592063776107010306
1716,https://companiesmarketcap.com/embark/marketcap/,1320.0,Embark Technology,EMBK,$97.9 M,$4.18,-$0.15 B,,,340.0,Restaurantchains,-8690128616648987675
1717,https://companiesmarketcap.com/embark/marketcap/,1320.0,Embark Technology,EMBK,$97.9 M,$4.18,-$0.15 B,,,340.0,Food,4721068128442604370
1718,https://companiesmarketcap.com/healthcare-realty/marketcap/,1321.0,Healthcare Realty,HR,$7.85 B,$20.65,$98.58 M,$0.73 B,328.805.255,338.0,Healthcare,1473658128705581606
